contig_id	mean_contig_cov	cluster_id	nucl_freq.gc	length
NODE_1000_length_290_cov_0.595092	50.3	NA	53.7931034482759	290
NODE_1001_length_290_cov_0.552147	11.028	NA	16.2068965517241	290
NODE_1002_length_290_cov_0.496933	28.352	NA	57.2413793103448	290
NODE_1003_length_290_cov_0.349693	6.81	NA	24.1379310344828	290
NODE_1004_length_290_cov_0.067485	1.324	NA	64.1379310344828	290
NODE_1005_length_289_cov_1.703704	37.664	NA	27.681660899654	289
NODE_1006_length_289_cov_1.407407	23.872	NA	27.681660899654	289
NODE_1007_length_289_cov_1.253086	36.18	NA	31.4878892733564	289
NODE_1008_length_289_cov_0.975309	15.322	NA	24.2214532871972	289
NODE_1009_length_289_cov_0.895062	36.74	NA	26.2975778546713	289
NODE_100_length_84390_cov_18.346831	136.69475	23	53.5276691551132	84390
NODE_1010_length_289_cov_0.833333	17.765	NA	24.9134948096886	289
NODE_1011_length_289_cov_0.827160	26.308	NA	25.9515570934256	289
NODE_1012_length_289_cov_0.716049	21.82	NA	23.1833910034602	289
NODE_1013_length_289_cov_0.586420	20.263	NA	21.1072664359862	289
NODE_1014_length_289_cov_0.555556	2.069	NA	47.4048442906574	289
NODE_1015_length_289_cov_0.493827	23.426	NA	28.719723183391	289
NODE_1016_length_289_cov_0.401235	12.048	NA	64.0138408304498	289
NODE_1017_length_289_cov_0.388889	21	NA	23.5294117647059	289
NODE_1018_length_289_cov_0.376543	7.72	NA	25.2595155709343	289
NODE_1019_length_288_cov_18.807453	37.854	NA	58.6805555555556	288
NODE_101_length_83634_cov_17.575317	131.63025	23	52.7656216371332	83634
NODE_1020_length_288_cov_3.770186	43.531	NA	21.875	288
NODE_1021_length_288_cov_1.931677	21.885	NA	26.0416666666667	288
NODE_1022_length_288_cov_1.186335	37.184	NA	25	288
NODE_1023_length_288_cov_0.956522	32.101	NA	19.0972222222222	288
NODE_1024_length_288_cov_0.863354	9.24	NA	50.3472222222222	288
NODE_1025_length_288_cov_0.832298	14.389	NA	40.9722222222222	288
NODE_1026_length_288_cov_0.776398	57.306	NA	58.3333333333333	288
NODE_1027_length_288_cov_0.602484	39.51	NA	29.1666666666667	288
NODE_1028_length_288_cov_0.416149	11.993	NA	47.2222222222222	288
NODE_1029_length_288_cov_0.403727	26.681	NA	12.1527777777778	288
NODE_102_length_81000_cov_17.458014	132.426375	23	53.8148148148148	81000
NODE_1030_length_288_cov_0.385093	17.104	NA	25.6944444444444	288
NODE_1031_length_288_cov_0.142857	1.84	NA	52.4305555555556	288
NODE_1032_length_287_cov_2.500000	28.143	NA	62.0209059233449	287
NODE_1033_length_287_cov_1.043750	46.882	NA	20.5574912891986	287
NODE_1034_length_287_cov_0.906250	30.92	NA	50.8710801393728	287
NODE_1035_length_287_cov_0.737500	15.683	NA	25.4355400696864	287
NODE_1036_length_287_cov_0.731250	20.93	NA	25.7839721254355	287
NODE_1037_length_287_cov_0.575000	13.028	NA	23.3449477351916	287
NODE_1038_length_287_cov_0.575000	10.84	NA	29.9651567944251	287
NODE_1039_length_287_cov_0.550000	23.551	NA	22.9965156794425	287
NODE_103_length_80819_cov_17.651329	133.475625	23	54.597310038481	80819
NODE_1040_length_287_cov_0.543750	14.906	NA	19.8606271777003	287
NODE_1041_length_287_cov_0.518750	15.429	NA	22.6480836236934	287
NODE_1042_length_287_cov_0.412500	1.568	NA	49.1289198606272	287
NODE_1043_length_287_cov_0.387500	23.017	NA	32.0557491289199	287
NODE_1044_length_287_cov_0.337500	105.735	NA	28.2229965156794	287
NODE_1045_length_287_cov_0.331250	26.087	NA	31.0104529616725	287
NODE_1046_length_286_cov_1.050314	18.699	NA	32.5174825174825	286
NODE_1047_length_286_cov_1.044025	29.888	NA	26.5734265734266	286
NODE_1048_length_286_cov_0.597484	23.437	NA	23.4265734265734	286
NODE_1049_length_286_cov_0.490566	0.437	NA	45.4545454545455	286
NODE_104_length_79323_cov_18.440767	137.760857142857	23	52.6392093087755	79323
NODE_1050_length_286_cov_0.459119	17.5	NA	27.6223776223776	286
NODE_1051_length_286_cov_0.446541	46.15	NA	29.020979020979	286
NODE_1052_length_286_cov_0.433962	14.85	NA	48.2517482517483	286
NODE_1053_length_286_cov_0.427673	1.57	NA	41.2587412587413	286
NODE_1054_length_286_cov_0.421384	9.451	NA	19.5804195804196	286
NODE_1055_length_286_cov_0.333333	2.71	NA	22.7272727272727	286
NODE_1056_length_286_cov_0.144654	1.241	NA	51.7482517482517	286
NODE_1057_length_286_cov_0.119497	1.857	NA	37.7622377622378	286
NODE_1058_length_285_cov_12.253165	71.112	NA	43.5087719298246	285
NODE_1059_length_285_cov_0.943038	16.207	NA	36.140350877193	285
NODE_105_length_78753_cov_17.754102	133.759	23	53.3186037357307	78753
NODE_1060_length_285_cov_0.911392	18.895	NA	33.3333333333333	285
NODE_1061_length_285_cov_0.734177	17.526	NA	21.0526315789474	285
NODE_1062_length_285_cov_0.727848	11.316	NA	23.859649122807	285
NODE_1063_length_285_cov_0.696203	32.747	NA	17.8947368421053	285
NODE_1064_length_285_cov_0.639241	20.368	NA	58.9473684210526	285
NODE_1065_length_285_cov_0.563291	30.754	NA	52.9824561403509	285
NODE_1066_length_285_cov_0.379747	13.74	NA	26.3157894736842	285
NODE_1067_length_285_cov_0.335443	8.375	NA	25.2631578947368	285
NODE_1068_length_285_cov_0.272152	1.495	NA	68.7719298245614	285
