Orthogroup	Protein_ID
OG0000000	SEUCBS139899_000713-T1
OG0000000	SEUCBS139899_002007-T1
OG0000000	SEUCBS139899_002012-T1
OG0000000	SEUCBS139899_002149-T1
OG0000000	SEUCBS139899_002540-T1
OG0000000	SEUCBS139899_002544-T1
OG0000000	SEUCBS139899_002545-T1
OG0000000	SEUCBS139899_002794-T1
OG0000000	SEUCBS139899_003045-T1
OG0000000	SEUCBS139899_003427-T1
OG0000000	SEUCBS139899_004646-T1
OG0000000	SEUCBS139899_007522-T1
OG0000000	SEUCBS139899_007537-T1
OG0000000	SEUCBS139899_007769-T1
OG0000000	SEUCBS139899_008768-T1
OG0000000	SEUCBS139899_010249-T1
OG0000001	SEUCBS139899_000706-T1
OG0000001	SEUCBS139899_002171-T1
OG0000001	SEUCBS139899_002735-T1
OG0000001	SEUCBS139899_002816-T1
OG0000001	SEUCBS139899_003715-T1
OG0000001	SEUCBS139899_004354-T1
OG0000001	SEUCBS139899_006325-T1
OG0000001	SEUCBS139899_007626-T1
OG0000001	SEUCBS139899_008358-T1
OG0000001	SEUCBS139899_010253-T1
OG0000003	SEUCBS139899_002095-T1
OG0000003	SEUCBS139899_003859-T1
OG0000003	SEUCBS139899_006933-T1
OG0000004	SEUCBS139899_000258-T1
OG0000004	SEUCBS139899_002812-T1
OG0000004	SEUCBS139899_004182-T1
OG0000004	SEUCBS139899_006163-T1
OG0000004	SEUCBS139899_006483-T1
OG0000004	SEUCBS139899_006779-T1
OG0000004	SEUCBS139899_009775-T1
OG0000004	SEUCBS139899_009833-T1
OG0000004	SEUCBS139899_009964-T1
OG0000005	SEUCBS139899_000510-T1
OG0000005	SEUCBS139899_001948-T1
OG0000005	SEUCBS139899_002851-T1
OG0000005	SEUCBS139899_003123-T1
OG0000005	SEUCBS139899_007616-T1
OG0000005	SEUCBS139899_008193-T1
OG0000005	SEUCBS139899_008760-T1
OG0000005	SEUCBS139899_009597-T1
OG0000005	SEUCBS139899_009598-T1
OG0000005	SEUCBS139899_009728-T1
OG0000005	SEUCBS139899_009840-T1
OG0000005	SEUCBS139899_010016-T1
OG0000005	SEUCBS139899_010021-T1
OG0000006	SEUCBS139899_000278-T1
OG0000006	SEUCBS139899_005698-T1
OG0000006	SEUCBS139899_005803-T1
OG0000006	SEUCBS139899_005877-T1
OG0000006	SEUCBS139899_006164-T1
OG0000006	SEUCBS139899_008944-T1
OG0000007	SEUCBS139899_003335-T1
OG0000007	SEUCBS139899_004267-T1
OG0000007	SEUCBS139899_008164-T1
OG0000007	SEUCBS139899_009412-T1
OG0000008	SEUCBS139899_000530-T1
OG0000008	SEUCBS139899_003350-T1
OG0000008	SEUCBS139899_004093-T1
OG0000008	SEUCBS139899_005866-T1
OG0000008	SEUCBS139899_008921-T1
OG0000008	SEUCBS139899_010331-T1
OG0000009	SEUCBS139899_002033-T1
OG0000009	SEUCBS139899_002983-T1
OG0000009	SEUCBS139899_003176-T1
OG0000009	SEUCBS139899_004883-T1
OG0000009	SEUCBS139899_009591-T1
OG0000009	SEUCBS139899_009889-T1
OG0000010	SEUCBS139899_001274-T1
OG0000010	SEUCBS139899_001946-T1
OG0000010	SEUCBS139899_002155-T1
OG0000010	SEUCBS139899_003471-T1
OG0000010	SEUCBS139899_004242-T1
OG0000010	SEUCBS139899_004359-T1
OG0000010	SEUCBS139899_004722-T1
OG0000010	SEUCBS139899_007638-T1
OG0000010	SEUCBS139899_008072-T1
OG0000010	SEUCBS139899_009130-T1
OG0000010	SEUCBS139899_010005-T1
OG0000010	SEUCBS139899_010807-T1
OG0000010	SEUCBS139899_010808-T1
OG0000011	SEUCBS139899_004181-T1
OG0000011	SEUCBS139899_006396-T1
OG0000011	SEUCBS139899_009795-T1
OG0000012	SEUCBS139899_003840-T1
OG0000012	SEUCBS139899_004755-T1
OG0000012	SEUCBS139899_004757-T1
OG0000012	SEUCBS139899_008053-T1
OG0000013	SEUCBS139899_008743-T1
OG0000014	SEUCBS139899_003286-T1
OG0000014	SEUCBS139899_004161-T1
OG0000014	SEUCBS139899_005810-T1
OG0000014	SEUCBS139899_007748-T1
OG0000015	SEUCBS139899_002518-T1
OG0000015	SEUCBS139899_005920-T1
OG0000015	SEUCBS139899_006993-T1
OG0000015	SEUCBS139899_009301-T1
OG0000015	SEUCBS139899_010069-T1
OG0000016	SEUCBS139899_000624-T1
OG0000016	SEUCBS139899_002057-T1
OG0000016	SEUCBS139899_002924-T1
