Orthogroup	Protein_ID
OG0000007	SEPCBS119000_000134-T1
OG0000008	SEPCBS119000_005153-T1
OG0000013	SEPCBS119000_003617-T1
OG0000013	SEPCBS119000_003619-T1
OG0000013	SEPCBS119000_003635-T1
OG0000013	SEPCBS119000_003657-T1
OG0000013	SEPCBS119000_003748-T1
OG0000013	SEPCBS119000_005731-T1
OG0000013	SEPCBS119000_005732-T1
OG0000013	SEPCBS119000_005733-T1
OG0000013	SEPCBS119000_005735-T1
OG0000013	SEPCBS119000_005736-T1
OG0000013	SEPCBS119000_005738-T1
OG0000013	SEPCBS119000_005739-T1
OG0000013	SEPCBS119000_005740-T1
OG0000013	SEPCBS119000_005919-T1
OG0000013	SEPCBS119000_006321-T1
OG0000013	SEPCBS119000_006752-T1
OG0000014	SEPCBS119000_001216-T1
OG0000023	SEPCBS119000_002934-T1
OG0000024	SEPCBS119000_003760-T1
OG0000025	SEPCBS119000_005855-T1
OG0000027	SEPCBS119000_005595-T1
OG0000027	SEPCBS119000_005596-T1
OG0000032	SEPCBS119000_002503-T1
OG0000032	SEPCBS119000_002504-T1
OG0000032	SEPCBS119000_002505-T1
OG0000032	SEPCBS119000_002506-T1
OG0000035	SEPCBS119000_001821-T1
OG0000036	SEPCBS119000_002665-T1
OG0000038	SEPCBS119000_003767-T1
OG0000038	SEPCBS119000_003768-T1
OG0000038	SEPCBS119000_004565-T1
OG0000038	SEPCBS119000_004566-T1
OG0000038	SEPCBS119000_004567-T1
OG0000038	SEPCBS119000_004568-T1
OG0000038	SEPCBS119000_004569-T1
OG0000038	SEPCBS119000_004570-T1
OG0000038	SEPCBS119000_004571-T1
OG0000038	SEPCBS119000_004572-T1
OG0000038	SEPCBS119000_004573-T1
OG0000038	SEPCBS119000_004574-T1
OG0000038	SEPCBS119000_004836-T1
OG0000038	SEPCBS119000_004838-T1
OG0000038	SEPCBS119000_004839-T1
OG0000038	SEPCBS119000_004840-T1
OG0000038	SEPCBS119000_004841-T1
OG0000038	SEPCBS119000_004842-T1
OG0000038	SEPCBS119000_006246-T1
OG0000038	SEPCBS119000_006247-T1
OG0000038	SEPCBS119000_006248-T1
OG0000038	SEPCBS119000_006249-T1
OG0000038	SEPCBS119000_006250-T1
OG0000038	SEPCBS119000_006251-T1
OG0000038	SEPCBS119000_006589-T1
OG0000038	SEPCBS119000_006590-T1
OG0000038	SEPCBS119000_006591-T1
OG0000038	SEPCBS119000_006592-T1
OG0000039	SEPCBS119000_001856-T1
OG0000039	SEPCBS119000_005092-T1
OG0000043	SEPCBS119000_000933-T1
OG0000045	SEPCBS119000_001316-T1
OG0000046	SEPCBS119000_002696-T1
OG0000046	SEPCBS119000_004055-T1
OG0000052	SEPCBS119000_002049-T1
OG0000059	SEPCBS119000_004115-T1
OG0000062	SEPCBS119000_005875-T1
OG0000063	SEPCBS119000_002543-T1
OG0000063	SEPCBS119000_006639-T1
OG0000065	SEPCBS119000_003759-T1
OG0000066	SEPCBS119000_003094-T1
OG0000066	SEPCBS119000_005463-T1
OG0000069	SEPCBS119000_005388-T1
OG0000072	SEPCBS119000_001080-T1
OG0000074	SEPCBS119000_001516-T1
OG0000076	SEPCBS119000_000187-T1
