contig_id	mean_contig_cov	cluster_id	nucl_freq.gc	length
NODE_1000_length_131_cov_8.250000	1.45	NA	54.1984732824427	131
NODE_1001_length_131_cov_7.250000	1.985	NA	48.8549618320611	131
NODE_1002_length_131_cov_5.000000	0	NA	55.7251908396947	131
NODE_1003_length_131_cov_2.000000	4.336	NA	58.0152671755725	131
NODE_1004_length_131_cov_1.000000	2.748	NA	48.0916030534351	131
NODE_1005_length_130_cov_87.666667	3.692	NA	41.5384615384615	130
NODE_1006_length_130_cov_73.333333	4.046	NA	44.6153846153846	130
NODE_1007_length_130_cov_73.000000	12.423	NA	42.3076923076923	130
NODE_1008_length_130_cov_66.333333	1.323	NA	72.3076923076923	130
NODE_1009_length_130_cov_47.000000	6.985	NA	43.8461538461538	130
NODE_100_length_131964_cov_42.941815	337.350153846154	21	52.768179200388	131964
NODE_1010_length_130_cov_42.333333	17.185	NA	63.8461538461538	130
NODE_1011_length_130_cov_27.000000	6.123	NA	44.6153846153846	130
NODE_1012_length_130_cov_12.666667	1.185	NA	50	130
NODE_1013_length_130_cov_11.000000	0	NA	56.1538461538462	130
NODE_1014_length_130_cov_10.666667	1.154	NA	74.6153846153846	130
NODE_1015_length_130_cov_9.666667	0	NA	34.6153846153846	130
NODE_1016_length_130_cov_9.333333	3.585	NA	64.6153846153846	130
NODE_1017_length_130_cov_6.666667	2.062	NA	62.3076923076923	130
NODE_1018_length_130_cov_6.333333	0	NA	53.0769230769231	130
NODE_1019_length_130_cov_4.333333	1.915	NA	49.2307692307692	130
NODE_101_length_131728_cov_42.927379	334.278846153846	21	53.1428397910847	131728
NODE_1020_length_130_cov_3.000000	1.415	NA	49.2307692307692	130
NODE_1021_length_130_cov_1.333333	0	NA	60	130
NODE_1022_length_129_cov_113.500000	9.643	NA	65.1162790697674	129
NODE_1023_length_129_cov_91.000000	6.574	NA	44.9612403100775	129
NODE_1024_length_129_cov_82.500000	31.984	NA	68.9922480620155	129
NODE_1025_length_129_cov_65.500000	1.519	NA	41.0852713178295	129
NODE_1026_length_129_cov_42.500000	5.705	NA	42.6356589147287	129
NODE_1027_length_129_cov_16.000000	1.628	NA	55.0387596899225	129
NODE_1028_length_129_cov_15.500000	0	NA	52.7131782945736	129
NODE_1029_length_129_cov_10.000000	5.209	NA	59.6899224806202	129
NODE_102_length_131496_cov_42.926672	336.184	21	53.3780495224189	131496
NODE_1030_length_129_cov_10.000000	0	NA	62.7906976744186	129
NODE_1031_length_129_cov_9.000000	1.922	NA	41.0852713178295	129
NODE_1032_length_129_cov_9.000000	2.853	NA	51.1627906976744	129
NODE_1033_length_129_cov_8.000000	2.729	NA	44.1860465116279	129
NODE_1034_length_129_cov_7.500000	0	NA	43.4108527131783	129
NODE_1035_length_129_cov_7.500000	0	NA	62.7906976744186	129
NODE_1036_length_129_cov_7.000000	3.473	NA	42.6356589147287	129
NODE_1037_length_129_cov_6.500000	1.147	NA	66.6666666666667	129
NODE_1038_length_129_cov_6.000000	1.767	NA	55.0387596899225	129
NODE_1039_length_129_cov_5.500000	1.163	NA	62.015503875969	129
NODE_103_length_130969_cov_43.621360	338.180307692308	21	51.842802495247	130969
NODE_1040_length_129_cov_3.500000	0	NA	66.6666666666667	129
NODE_1041_length_129_cov_3.000000	7.341	NA	49.6124031007752	129
NODE_1042_length_129_cov_2.500000	2.713	NA	59.6899224806202	129
NODE_1043_length_128_cov_358.000000	7.953	NA	44.53125	128
NODE_1044_length_128_cov_277.000000	2.719	NA	44.53125	128
NODE_1045_length_128_cov_195.000000	0	NA	44.53125	128
NODE_1046_length_128_cov_191.000000	10.953	NA	43.75	128
NODE_1047_length_128_cov_146.000000	3.656	NA	40.625	128
NODE_1048_length_128_cov_135.000000	2.477	NA	33.59375	128
NODE_1049_length_128_cov_123.000000	2.422	NA	40.625	128
NODE_104_length_129690_cov_40.972747	315.827916666667	21	47.1956203253913	129690
NODE_1050_length_128_cov_98.000000	3.625	NA	40.625	128
NODE_1051_length_128_cov_92.000000	0.891	NA	43.75	128
NODE_1052_length_128_cov_82.000000	3.812	NA	40.625	128
NODE_1053_length_128_cov_79.000000	3.453	NA	44.53125	128
NODE_1054_length_128_cov_35.000000	7.812	NA	34.375	128
NODE_1055_length_128_cov_11.000000	5.094	NA	25	128
NODE_1056_length_128_cov_10.000000	0	NA	38.28125	128
NODE_1057_length_128_cov_9.000000	0	NA	35.15625	128
NODE_1058_length_128_cov_8.000000	0	NA	29.6875	128
NODE_1059_length_128_cov_7.000000	1.578	NA	39.84375	128
NODE_105_length_129525_cov_42.294340	328.523083333333	21	51.4834973943254	129525
NODE_1060_length_128_cov_7.000000	1.234	NA	27.34375	128
NODE_1061_length_128_cov_7.000000	1.734	NA	42.96875	128
NODE_1062_length_128_cov_6.000000	1.359	NA	48.4375	128
NODE_1063_length_128_cov_6.000000	0	NA	54.6875	128
NODE_1064_length_128_cov_5.000000	0	NA	37.5	128
NODE_1065_length_128_cov_5.000000	3.938	NA	42.96875	128
NODE_1066_length_128_cov_5.000000	8.234	NA	57.8125	128
NODE_1067_length_128_cov_4.000000	1.125	NA	46.09375	128
NODE_1068_length_128_cov_3.000000	3.625	NA	37.5	128
NODE_1069_length_128_cov_1.000000	0.938	NA	42.1875	128
NODE_106_length_127201_cov_42.281442	327.774916666667	21	49.3525994292498	127201
NODE_107_length_126438_cov_43.514595	338.246583333333	21	54.0011705341749	126438
NODE_108_length_124028_cov_43.043438	334.37125	21	53.5887057761151	124028
NODE_109_length_123695_cov_43.104121	336.064666666667	21	53.115323982376	123695
NODE_10_length_495523_cov_43.019788	336.696244897959	21	53.2031812852279	495523
NODE_110_length_122677_cov_43.083762	335.09075	21	53.8063369661795	122677
NODE_111_length_120301_cov_43.178333	337.483333333333	21	54.2356256390221	120301
NODE_112_length_118476_cov_42.716787	334.903727272727	21	53.2420068199467	118476
NODE_113_length_117360_cov_43.132139	336.394272727273	21	52.0765167007498	117360
NODE_114_length_117181_cov_42.232653	333.159090909091	21	51.829221460817	117181
NODE_115_length_116553_cov_43.084715	336.689090909091	21	54.0861239092945	116553
NODE_116_length_114643_cov_43.000131	334.953818181818	21	53.8340762192197	114643
NODE_117_length_111270_cov_43.436582	335.672727272727	21	51.4145771546688	111270
NODE_118_length_109695_cov_43.805180	340.6793	21	51.5219472172843	109695
NODE_119_length_109342_cov_42.838502	333.2178	21	53.5484992043314	109342
NODE_11_length_490242_cov_42.931324	336.063510204082	21	53.1149921875319	490242
NODE_120_length_108103_cov_42.853356	335.3479	21	53.0531067592944	108103
NODE_121_length_106843_cov_42.885041	334.222	21	51.7853298765478	106843
NODE_122_length_106702_cov_42.826348	336.5006	21	53.0093156641862	106702
NODE_123_length_106053_cov_43.101788	337.7409	21	53.7599124965819	106053
NODE_124_length_105563_cov_42.479931	329.1667	21	51.6857232174152	105563
NODE_125_length_105015_cov_42.583708	333.0689	21	52.883873732324	105015
NODE_126_length_104975_cov_43.293492	338.2203	21	53.8575851393189	104975
NODE_127_length_104959_cov_42.820608	335.8314	21	53.0645299593174	104959
NODE_128_length_103047_cov_42.860688	336.5422	21	54.6226479179404	103047
NODE_129_length_100916_cov_42.554822	332.5642	21	53.6574973245075	100916
NODE_12_length_487791_cov_43.076858	337.329583333333	21	54.3283906427138	487791
NODE_130_length_98784_cov_42.491399	332.897555555556	21	51.5812277291869	98784
NODE_131_length_97460_cov_42.684208	334.067	21	53.6620151857172	97460
NODE_132_length_96487_cov_42.420880	332.6	21	53.6155129706593	96487
NODE_133_length_92746_cov_42.774031	335.483777777778	21	53.2314062061976	92746
NODE_134_length_92506_cov_42.597398	334.702777777778	21	52.9273776836097	92506
NODE_135_length_90627_cov_42.708807	335.669333333333	21	54.3028015933441	90627
NODE_136_length_90604_cov_43.135626	332.698444444444	21	50.1280296675643	90604
NODE_137_length_88159_cov_42.719704	333.625875	21	52.9906192220874	88159
NODE_138_length_86913_cov_43.281313	338.073125	21	54.6477511994753	86913
NODE_139_length_86804_cov_42.569978	331.87875	21	52.6438873784618	86804
NODE_13_length_464502_cov_43.007341	336.441369565217	21	52.1829830657349	464502
NODE_140_length_86552_cov_43.100411	336.514375	21	54.1743691653572	86552
NODE_141_length_85304_cov_42.378377	335.376	21	52.1452686861109	85304
NODE_142_length_84851_cov_42.427765	330.276125	21	50.3164370484732	84851
NODE_143_length_82173_cov_42.994881	335.39925	21	53.2693220400862	82173
NODE_144_length_81073_cov_42.170953	329.424875	21	50.6494147250009	81073
NODE_145_length_80265_cov_42.684494	334.009	21	53.0704541207251	80265
NODE_146_length_79037_cov_42.979990	337.272714285714	21	54.7022280703974	79037
NODE_147_length_78484_cov_42.621936	334.043428571429	21	50.5962998827787	78484
NODE_148_length_77939_cov_42.593096	331.245	21	53.2288071440486	77939
NODE_149_length_77772_cov_42.492343	329.429714285714	21	49.9292804608342	77772
NODE_14_length_463798_cov_42.810875	333.343108695652	21	53.0774173239212	463798
NODE_150_length_75885_cov_40.382732	317.423142857143	21	44.7756473611386	75885
NODE_151_length_75181_cov_43.421950	338.987428571429	21	54.1080858195555	75181
NODE_152_length_74864_cov_43.268006	338.174	21	54.7365890147467	74864
NODE_153_length_70637_cov_42.468558	333.327285714286	21	52.543284680833	70637
NODE_154_length_70166_cov_43.092977	333.63	21	50.8080836872559	70166
NODE_155_length_69666_cov_42.061217	327.648333333333	21	53.5713260413975	69666
NODE_156_length_69289_cov_42.357017	329.983333333333	21	51.8653754564217	69289
NODE_157_length_68704_cov_43.028916	332.047	21	50.4992431299488	68704
NODE_158_length_68217_cov_42.541049	333.808333333333	21	53.2902355717783	68217
NODE_159_length_67826_cov_42.889777	334.003666666667	21	51.8400023589774	67826
NODE_15_length_458132_cov_42.963162	335.921688888889	21	53.1499655121231	458132
NODE_160_length_67649_cov_42.931815	335.876333333333	21	55.5810137622138	67649
NODE_161_length_66792_cov_43.455756	334.100833333333	21	50.029943705833	66792
NODE_162_length_65192_cov_42.966126	334.367833333333	21	53.0034360044177	65192
NODE_163_length_63985_cov_43.628895	338.478833333333	21	55.0160193795421	63985
NODE_164_length_63943_cov_42.144682	328.7495	21	51.2706629341758	63943
NODE_165_length_63775_cov_42.627090	330.536833333333	21	51.1391611132889	63775
NODE_166_length_60037_cov_42.888850	335.302833333333	21	54.0283491846695	60037
NODE_167_length_59624_cov_43.342858	338.6002	21	54.3287937743191	59624
NODE_168_length_58772_cov_42.393367	332.7794	21	51.6011025658477	58772
NODE_169_length_58668_cov_54.676842	381.8122	21	53.5999181836776	58668
NODE_16_length_441044_cov_42.865877	335.353431818182	21	53.945411342179	441044
NODE_170_length_57259_cov_42.358871	331.2654	21	53.0973296774306	57259
NODE_171_length_56924_cov_43.347430	338.4986	21	52.5595530883283	56924
NODE_172_length_56213_cov_43.431641	339.4478	21	52.850764058136	56213
NODE_173_length_55780_cov_42.918477	338.3812	21	55.2456077447114	55780
NODE_174_length_55671_cov_42.704865	331.6194	21	54.2867920461281	55671
NODE_175_length_55659_cov_42.909296	333.771	21	52.9132754810543	55659
NODE_176_length_55122_cov_42.705737	336.6288	21	52.4164580385327	55122
NODE_177_length_53608_cov_43.017595	334.7592	21	53.5274585882704	53608
NODE_178_length_53353_cov_42.932852	334.0896	21	54.737315614867	53353
NODE_179_length_52432_cov_42.820495	331.6534	21	53.6714220323467	52432
NODE_17_length_433543_cov_42.942619	336.346790697674	21	53.8774700548734	433543
NODE_180_length_52195_cov_43.256780	334.23	21	51.796149056423	52195
NODE_181_length_51772_cov_42.274509	332.882	15	50.0077261840377	51772
NODE_182_length_51363_cov_42.990885	335.6868	21	52.0140957498588	51363
NODE_183_length_51283_cov_43.124892	337.369	21	53.2788643410097	51283
NODE_184_length_50660_cov_43.282944	338.2012	21	53.6616660086854	50660
NODE_185_length_50212_cov_42.201058	329.3312	21	52.3042300645264	50212
NODE_186_length_50030_cov_43.510831	340.1286	21	53.7137717369578	50030
NODE_187_length_49753_cov_42.756015	332.44525	21	52.6078829417322	49753
NODE_188_length_48082_cov_42.922386	333.54625	21	53.048958030032	48082
NODE_189_length_48068_cov_42.857179	330.95175	21	50.7572605475576	48068
NODE_18_length_429303_cov_42.979808	336.651857142857	21	53.5593741483288	429303
NODE_190_length_47623_cov_43.142538	339.42225	21	53.2956764588539	47623
NODE_191_length_47485_cov_42.608387	328.192	21	52.0416973781194	47485
