contig_id	mean_contig_cov	cluster_id	nucl_freq.gc	length
NODE_1000_length_10868_cov_1.932222	14.036	8	36.5200588884799	10868
NODE_1001_length_10844_cov_2.310068	16.166	10	51.5584655108816	10844
NODE_1002_length_10841_cov_2.176405	15.612	10	52.5597269624573	10841
NODE_1003_length_10824_cov_2.266897	15.754	10	57.2246858832225	10824
NODE_1004_length_10816_cov_2.012349	14.196	10	53.7074704142012	10816
NODE_1005_length_10808_cov_2.058702	14.732	8	35.260917838638	10808
NODE_1006_length_10790_cov_2.267092	15.643	10	58.2298424467099	10790
NODE_1007_length_10786_cov_2.182287	15.21	10	56.4342666419433	10786
NODE_1008_length_10738_cov_2.235039	15.354	10	57.3570497299311	10738
NODE_1009_length_10733_cov_1.946257	13.953	0	41.3491102208143	10733
NODE_100_length_126272_cov_2.241349	15.8431666666667	10	52.7464521033958	126272
NODE_1010_length_10697_cov_2.371996	16.352	0	50.7992895204263	10697
NODE_1011_length_10655_cov_2.053761	14.679	0	50.9338338808071	10655
NODE_1012_length_10591_cov_2.254109	15.528	10	52.365215749221	10591
NODE_1013_length_10580_cov_2.320960	15.873	10	58.4782608695652	10580
NODE_1014_length_10528_cov_2.167003	15.24	10	52.0231762917933	10528
NODE_1015_length_10510_cov_2.253395	15.536	10	55.1760228353949	10510
NODE_1016_length_10506_cov_2.235957	15.739	10	53.0934703978679	10506
NODE_1017_length_10496_cov_2.259813	15.618	10	52.6009908536585	10496
NODE_1018_length_10453_cov_53.866744	379.512	23	54.2810676360853	10453
NODE_1019_length_10452_cov_2.143245	15.001	0	48.4500574052813	10452
NODE_101_length_125740_cov_2.147445	15.3219166666667	10	54.0027039923652	125740
NODE_1020_length_10436_cov_2.386070	16.319	10	61.6136450747413	10436
NODE_1021_length_10363_cov_2.327472	16.159	10	54.356846473029	10363
NODE_1022_length_10360_cov_2.260921	15.61	10	50.1447876447876	10360
NODE_1023_length_10332_cov_2.270750	15.717	10	58.3430120015486	10332
NODE_1024_length_10280_cov_2.119472	15.043	10	50.4182879377432	10280
NODE_1025_length_10275_cov_2.273551	15.983	10	55.1046228710462	10275
NODE_1026_length_10256_cov_2.128443	14.842	10	58.4048361934477	10256
NODE_1027_length_10230_cov_2.015441	14.228	10	52.7761485826002	10230
NODE_1028_length_10218_cov_2.172431	14.982	10	50.4208259933451	10218
NODE_1029_length_10199_cov_2.037927	14.383	10	56.5839788214531	10199
NODE_102_length_125092_cov_53.557956	382.590083333333	23	50.7514469350558	125092
NODE_1030_length_10175_cov_2.321059	16.52	10	53.5528255528256	10175
NODE_1031_length_10121_cov_2.305884	15.811	10	56.5161545301848	10121
NODE_1032_length_10112_cov_2.120080	14.787	10	54.0446993670886	10112
NODE_1033_length_10081_cov_2.344686	16.545	10	57.7224481698244	10081
NODE_1034_length_10078_cov_2.227515	15.07	10	61.609446318714	10078
NODE_1035_length_10074_cov_2.442344	16.791	10	52.4121500893389	10074
NODE_1036_length_10055_cov_2.226430	15.983	10	53.7145698657384	10055
NODE_1037_length_10035_cov_2.199637	15.051	10	55.0772296960638	10035
NODE_1038_length_10018_cov_2.250430	15.637	10	53.2641245757636	10018
NODE_1039_length_10000_cov_2.190216	15.276	10	55.41	10000
NODE_103_length_123945_cov_52.232010	376.769416666667	23	55.3100165395942	123945
NODE_1040_length_9971_cov_2.199208	15.519	10	52.1010931701936	9971
NODE_1041_length_9924_cov_2.241400	15.174	10	57.4768238613462	9924
NODE_1042_length_9887_cov_2.427049	16.809	10	54.7183169818954	9887
NODE_1043_length_9881_cov_2.162805	14.988	10	51.4219208582127	9881
NODE_1044_length_9863_cov_2.180670	15.373	10	55.3178546081314	9863
NODE_1045_length_9853_cov_2.342998	16.398	10	61.7578402517	9853
NODE_1046_length_9810_cov_2.184757	15.277	10	53.8837920489297	9810
NODE_1047_length_9789_cov_2.055268	14.772	10	51.6804576565533	9789
NODE_1048_length_9783_cov_2.017916	14.19	10	57.6816927322907	9783
NODE_1049_length_9759_cov_2.103301	14.711	10	58.0079926221949	9759
NODE_104_length_123740_cov_52.435343	376.59975	23	54.7211895910781	123740
NODE_1050_length_9742_cov_2.043786	13.903	10	60.8499281461712	9742
NODE_1051_length_9734_cov_2.357448	16.582	10	57.5097596055065	9734
NODE_1052_length_9706_cov_2.199499	15.403	0	48.2897177003915	9706
NODE_1053_length_9701_cov_2.321600	16.091	10	48.479538191939	9701
NODE_1054_length_9700_cov_2.417737	16.631	10	56.360824742268	9700
NODE_1055_length_9652_cov_1.893963	13.305	8	34.3037712391214	9652
NODE_1056_length_9632_cov_2.263440	15.434	10	51.360049833887	9632
NODE_1057_length_9616_cov_2.071767	14.648	10	59.7337770382696	9616
NODE_1058_length_9601_cov_2.148934	14.93	10	58.035621289449	9601
NODE_1059_length_9585_cov_1.971981	14.097	10	56.9014084507042	9585
NODE_105_length_123663_cov_52.623438	377.902	23	53.9094151039519	123663
NODE_1060_length_9575_cov_1.922523	14.082	10	52.1148825065274	9575
NODE_1061_length_9550_cov_2.260108	15.98	0	50.4607329842932	9550
NODE_1062_length_9547_cov_2.103291	14.711	0	50.1309311825704	9547
NODE_1063_length_9522_cov_2.009899	13.725	10	49.0443184204999	9522
NODE_1064_length_9522_cov_1.966472	14.301	8	34.6565847511027	9522
NODE_1065_length_9484_cov_1.865235	12.859	10	58.1294812315479	9484
NODE_1066_length_9454_cov_2.281441	15.935	10	55.6907129257457	9454
NODE_1067_length_9344_cov_2.310296	16.23	10	51.7658390410959	9344
NODE_1068_length_9334_cov_2.415553	16.824	10	54.0711377758732	9334
NODE_1069_length_9302_cov_15.244796	108.144	33	56.6652332831649	9302
